Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
-21.99983,-47.92868,839,1.73,2022-10-17T19:13:10.000Z,gps,-21.99980,-47.92867,835,2.00,11.81,25.9,gps [GPS],00:00:01,11.9,0.0,,,,false,19 / 19,482,2949.8,-,1.2,1.0,0.4,-,-,Car,16:13:10 BRT,16:13:10.000,42.52,26.42,92
-21.99973,-47.92863,839,1.73,2022-10-17T19:13:11.000Z,gps,-21.99970,-47.92861,835,2.00,11.71,25.5,gps [GPS],00:00:01,11.9,0.0,,,,false,20 / 21,483,2961.7,-,1.2,1.0,0.4,-,-,Car,16:13:11 BRT,16:13:11.000,42.16,26.19,92
-21.99964,-47.92858,839,1.73,2022-10-17T19:13:12.000Z,gps,-21.99961,-47.92857,835,2.00,11.49,24.3,gps [GPS],00:00:01,11.6,0.0,,,,false,20 / 22,484,2973.2,-,1.2,1.0,0.4,-,-,Car,16:13:12 BRT,16:13:12.000,41.36,25.70,92
-21.99957,-47.92855,839,2.27,2022-10-17T19:13:13.000Z,gps,-21.99951,-47.92852,835,3.00,11.74,24.0,gps [GPS],00:00:01,9.0,0.0,,,,false,20 / 22,485,2982.2,-,1.2,1.0,0.4,-,-,Car,16:13:13 BRT,16:13:13.000,42.26,26.26,92
-21.99944,-47.92849,839,1.77,2022-10-17T19:13:14.000Z,gps,-21.99941,-47.92847,835,2.00,12.52,24.2,gps [GPS],00:00:01,14.9,0.0,,,,false,19 / 21,486,2997.1,-,1.2,1.0,0.4,-,-,Car,16:13:14 BRT,16:13:14.000,45.07,28.01,92
-21.99934,-47.92843,839,1.73,2022-10-17T19:13:15.000Z,gps,-21.99930,-47.92841,835,2.00,13.31,24.1,gps [GPS],00:00:01,13.0,0.0,,,,false,20 / 22,487,3010.2,-,1.2,1.2,0.4,-,-,Car,16:13:15 BRT,16:13:15.000,47.92,29.77,92
-21.99923,-47.92838,839,1.73,2022-10-17T19:13:16.000Z,gps,-21.99919,-47.92836,835,2.00,13.87,23.7,gps [GPS],00:00:01,13.5,0.0,,,,false,20 / 22,488,3023.7,-,1.2,1.0,0.4,-,-,Car,16:13:16 BRT,16:13:16.000,49.93,31.03,92
-21.99911,-47.92832,839,1.73,2022-10-17T19:13:17.000Z,gps,-21.99907,-47.92831,835,2.00,14.10,23.6,gps [GPS],00:00:01,14.0,0.0,,,,false,20 / 22,489,3037.7,-,1.2,1.0,0.4,-,-,Car,16:13:17 BRT,16:13:17.000,50.76,31.54,92
-21.99900,-47.92827,840,1.73,2022-10-17T19:13:18.000Z,gps,-21.99896,-47.92825,836,2.00,14.19,24.2,gps [GPS],00:00:01,14.0,0.0,,,,false,20 / 22,490,3051.7,-,1.2,1.0,0.4,-,-,Car,16:13:18 BRT,16:13:18.000,51.08,31.74,92
-21.99888,-47.92821,841,1.73,2022-10-17T19:13:19.000Z,gps,-21.99884,-47.92820,837,2.00,14.20,23.9,gps [GPS],00:00:01,14.1,0.0,,,,false,20 / 22,491,3065.8,-,1.2,1.0,0.4,-,-,Car,16:13:19 BRT,16:13:19.000,51.12,31.76,92
-21.99876,-47.92816,842,1.73,2022-10-17T19:13:20.000Z,gps,-21.99872,-47.92814,838,2.00,14.08,23.9,gps [GPS],00:00:01,14.2,0.0,,,,false,19 / 21,492,3080.0,-,1.2,1.0,0.4,-,-,Car,16:13:20 BRT,16:13:20.000,50.69,31.50,92
-21.99865,-47.92811,842,1.73,2022-10-17T19:13:21.000Z,gps,-21.99861,-47.92809,838,2.00,13.80,24.2,gps [GPS],00:00:01,14.0,0.0,,,,false,20 / 22,493,3094.0,-,1.2,1.0,0.4,-,-,Car,16:13:21 BRT,16:13:21.000,49.68,30.87,92
-21.99853,-47.92805,843,1.73,2022-10-17T19:13:22.000Z,gps,-21.99850,-47.92803,839,2.00,13.69,24.4,gps [GPS],00:00:01,13.8,0.0,,,,false,20 / 22,494,3107.8,-,1.2,1.0,0.4,-,-,Car,16:13:22 BRT,16:13:22.000,49.28,30.62,92
-21.99842,-47.92800,844,1.73,2022-10-17T19:13:23.000Z,gps,-21.99839,-47.92798,840,2.00,13.32,25.1,gps [GPS],00:00:01,13.5,0.0,,,,false,20 / 21,495,3121.3,-,1.2,1.0,0.4,-,-,Car,16:13:23 BRT,16:13:23.000,47.95,29.80,92
-21.99832,-47.92794,844,1.73,2022-10-17T19:13:24.000Z,gps,-21.99828,-47.92793,840,2.00,12.72,24.7,gps [GPS],00:00:01,13.1,0.0,,,,false,20 / 22,496,3134.5,-,1.2,1.0,0.4,-,-,Car,16:13:24 BRT,16:13:24.000,45.79,28.45,92
-21.99821,-47.92789,845,1.73,2022-10-17T19:13:25.000Z,gps,-21.99818,-47.92787,841,2.00,12.00,24.3,gps [GPS],00:00:01,12.7,0.0,,,,false,20 / 21,497,3147.1,-,1.2,1.0,0.4,-,-,Car,16:13:25 BRT,16:13:25.000,43.20,26.84,92
-21.99812,-47.92784,845,1.73,2022-10-17T19:13:26.000Z,gps,-21.99808,-47.92783,841,2.00,10.96,24.3,gps [GPS],00:00:01,11.7,0.0,,,,false,20 / 21,498,3158.9,-,1.2,1.0,0.4,-,-,Car,16:13:26 BRT,16:13:26.000,39.46,24.52,92
-21.99803,-47.92780,846,1.73,2022-10-17T19:13:27.000Z,gps,-21.99800,-47.92778,842,2.00,9.64,26.7,gps [GPS],00:00:01,10.6,0.0,,,,false,20 / 21,499,3169.5,-,1.2,1.0,0.4,-,-,Car,16:13:27 BRT,16:13:27.000,34.70,21.56,92
-21.99796,-47.92775,847,1.73,2022-10-17T19:13:28.000Z,gps,-21.99794,-47.92773,843,2.00,8.97,39.1,gps [GPS],00:00:01,9.3,0.0,,,,false,20 / 21,500,3178.8,-,1.2,1.0,0.4,-,-,Car,16:13:28 BRT,16:13:28.000,32.29,20.07,92
-21.99790,-47.92769,847,1.73,2022-10-17T19:13:29.000Z,gps,-21.99788,-47.92767,843,2.00,8.91,50.5,gps [GPS],00:00:01,8.9,0.0,,,,false,20 / 21,501,3187.7,-,1.2,1.0,0.4,-,-,Car,16:13:29 BRT,16:13:29.000,32.08,19.93,92
-21.99785,-47.92763,847,1.73,2022-10-17T19:13:30.000Z,gps,-21.99783,-47.92760,843,2.00,9.46,60.4,gps [GPS],00:00:01,8.8,0.0,,,,false,20 / 21,502,3196.5,-,1.2,1.0,0.4,-,-,Car,16:13:30 BRT,16:13:30.000,34.06,21.16,92
-21.99782,-47.92757,847,2.27,2022-10-17T19:13:31.000Z,gps,-21.99779,-47.92753,843,3.00,9.28,58.2,gps [GPS],00:00:01,6.8,0.0,,,,false,20 / 21,503,3203.3,-,1.2,1.0,0.4,-,-,Car,16:13:31 BRT,16:13:31.000,33.41,20.76,92
-21.99777,-47.92751,847,2.35,2022-10-17T19:13:32.000Z,gps,-21.99774,-47.92746,843,3.00,8.93,43.8,gps [GPS],00:00:01,8.6,0.0,,,,false,19 / 20,504,3211.9,-,1.2,1.0,0.4,-,-,Car,16:13:32 BRT,16:13:32.000,32.15,19.98,92
-21.99771,-47.92745,847,2.36,2022-10-17T19:13:33.000Z,gps,-21.99768,-47.92741,843,3.00,8.74,29.4,gps [GPS],00:00:01,8.9,0.0,,,,false,20 / 21,505,3220.8,-,1.4,1.2,0.4,-,-,Car,16:13:33 BRT,16:13:33.000,31.46,19.55,92
-21.99765,-47.92740,847,2.36,2022-10-17T19:13:34.000Z,gps,-21.99761,-47.92738,843,3.00,7.61,15.7,gps [GPS],00:00:01,8.4,0.0,,,,false,20 / 22,506,3229.2,-,1.2,1.0,0.4,-,-,Car,16:13:34 BRT,16:13:34.000,27.40,17.02,92
-21.99757,-47.92738,847,1.77,2022-10-17T19:13:35.000Z,gps,-21.99754,-47.92737,843,2.00,6.90,0.6,gps [GPS],00:00:01,9.5,0.0,,,,false,20 / 22,507,3238.6,-,1.2,1.0,0.4,-,-,Car,16:13:35 BRT,16:13:35.000,24.84,15.43,92
-21.99751,-47.92737,847,1.73,2022-10-17T19:13:36.000Z,gps,-21.99749,-47.92737,843,2.00,6.21,350.2,gps [GPS],00:00:01,6.7,0.0,,,,false,20 / 22,508,3245.3,-,1.2,1.0,0.4,-,-,Car,16:13:36 BRT,16:13:36.000,22.36,13.89,92
-21.99741,-47.92739,848,2.35,2022-10-17T19:13:38.000Z,gps,-21.99738,-47.92740,844,3.00,6.22,334.9,gps [GPS],00:00:02,10.6,0.0,,,,false,20 / 22,510,3255.9,-,1.4,1.2,0.4,-,-,Car,16:13:38 BRT,16:13:38.000,22.39,13.91,92
-21.99736,-47.92742,848,2.36,2022-10-17T19:13:39.000Z,gps,-21.99733,-47.92743,844,3.00,5.80,320.7,gps [GPS],00:00:01,6.1,0.0,,,,false,21 / 22,511,3262.0,-,1.2,1.0,0.4,-,-,Car,16:13:39 BRT,16:13:39.000,20.88,12.97,92
-21.99731,-47.92746,848,1.77,2022-10-17T19:13:40.000Z,gps,-21.99729,-47.92747,844,2.00,5.36,307.0,gps [GPS],00:00:01,7.3,0.0,,,,false,21 / 22,512,3269.3,-,1.0,1.0,0.4,-,-,Car,16:13:40 BRT,16:13:40.000,19.30,11.99,92
-21.99728,-47.92749,848,1.73,2022-10-17T19:13:41.000Z,gps,-21.99727,-47.92751,844,2.00,4.76,300.4,gps [GPS],00:00:01,5.2,0.0,,,,false,21 / 22,513,3274.5,-,1.0,1.0,0.4,-,-,Car,16:13:41 BRT,16:13:41.000,17.14,10.65,92
-21.99724,-47.92757,848,1.73,2022-10-17T19:13:43.000Z,gps,-21.99724,-47.92758,844,2.00,3.85,287.0,gps [GPS],00:00:02,8.7,0.0,,,,false,20 / 22,515,3283.2,-,1.0,1.0,0.4,-,-,Car,16:13:43 BRT,16:13:43.000,13.86,8.61,92
-21.99722,-47.92765,848,1.73,2022-10-17T19:13:45.000Z,gps,-21.99722,-47.92766,844,2.00,4.64,275.3,gps [GPS],00:00:02,8.4,0.0,,,,false,21 / 22,517,3291.6,-,1.0,1.0,0.4,-,-,Car,16:13:45 BRT,16:13:45.000,16.70,10.38,92
-21.99722,-47.92770,848,1.73,2022-10-17T19:13:46.000Z,gps,-21.99721,-47.92771,844,2.00,6.53,266.4,gps [GPS],00:00:01,5.3,0.0,,,,false,20 / 22,518,3296.9,-,1.0,1.0,0.4,-,-,Car,16:13:46 BRT,16:13:46.000,23.51,14.61,92
-21.99722,-47.92776,848,1.73,2022-10-17T19:13:47.000Z,gps,-21.99722,-47.92778,844,2.00,7.28,255.4,gps [GPS],00:00:01,6.1,0.0,,,,false,21 / 22,519,3303.0,-,1.2,1.0,0.4,-,-,Car,16:13:47 BRT,16:13:47.000,26.21,16.28,92
-21.99724,-47.92782,847,1.73,2022-10-17T19:13:48.000Z,gps,-21.99725,-47.92784,843,2.00,7.43,240.1,gps [GPS],00:00:01,6.9,0.0,,,,false,21 / 22,520,3309.9,-,1.0,1.0,0.4,-,-,Car,16:13:48 BRT,16:13:48.000,26.75,16.62,92
-21.99728,-47.92788,847,1.73,2022-10-17T19:13:49.000Z,gps,-21.99729,-47.92790,843,2.00,7.91,228.7,gps [GPS],00:00:01,7.6,0.0,,,,false,20 / 22,521,3317.5,-,1.0,1.0,0.4,-,-,Car,16:13:49 BRT,16:13:49.000,28.48,17.69,92
-21.99732,-47.92793,847,2.27,2022-10-17T19:13:50.000Z,gps,-21.99734,-47.92796,843,3.00,8.38,216.9,gps [GPS],00:00:01,6.1,0.0,,,,false,20 / 22,522,3323.6,-,1.2,1.0,0.4,-,-,Car,16:13:50 BRT,16:13:50.000,30.17,18.75,92
-21.99739,-47.92798,847,1.77,2022-10-17T19:13:51.000Z,gps,-21.99741,-47.92800,843,2.00,8.63,203.5,gps [GPS],00:00:01,10.0,0.0,,,,false,20 / 22,523,3333.6,-,1.2,1.0,0.4,-,-,Car,16:13:51 BRT,16:13:51.000,31.07,19.30,92
-21.99746,-47.92801,847,1.73,2022-10-17T19:13:52.000Z,gps,-21.99748,-47.92802,843,2.00,9.03,189.3,gps [GPS],00:00:01,8.5,0.0,,,,false,20 / 22,524,3342.1,-,1.2,1.0,0.4,-,-,Car,16:13:52 BRT,16:13:52.000,32.51,20.20,92
-21.99752,-47.92802,847,2.27,2022-10-17T19:13:53.000Z,gps,-21.99756,-47.92803,843,3.00,9.23,172.3,gps [GPS],00:00:01,6.7,0.0,,,,false,21 / 22,525,3348.8,-,1.2,1.0,0.4,-,-,Car,16:13:53 BRT,16:13:53.000,33.23,20.65,92
-21.99760,-47.92801,847,2.35,2022-10-17T19:13:54.000Z,gps,-21.99765,-47.92801,843,3.00,9.21,158.6,gps [GPS],00:00:01,8.7,0.0,,,,false,21 / 22,526,3357.5,-,1.0,1.0,0.4,-,-,Car,16:13:54 BRT,16:13:54.000,33.16,20.60,92
-21.99768,-47.92800,847,2.36,2022-10-17T19:13:55.000Z,gps,-21.99772,-47.92798,843,3.00,9.25,162.1,gps [GPS],00:00:01,9.0,0.0,,,,false,20 / 22,527,3366.5,-,1.0,1.0,0.4,-,-,Car,16:13:55 BRT,16:13:55.000,33.30,20.69,92
-21.99776,-47.92799,846,2.36,2022-10-17T19:13:56.000Z,gps,-21.99781,-47.92798,842,3.00,10.22,186.1,gps [GPS],00:00:01,9.3,0.0,,,,false,20 / 22,528,3375.8,-,1.2,1.0,0.4,-,-,Car,16:13:56 BRT,16:13:56.000,36.79,22.86,92
-21.99785,-47.92800,846,2.36,2022-10-17T19:13:57.000Z,gps,-21.99790,-47.92801,842,3.00,11.34,202.5,gps [GPS],00:00:01,9.7,0.0,,,,false,20 / 22,529,3385.5,-,1.2,1.0,0.4,-,-,Car,16:13:57 BRT,16:13:57.000,40.82,25.37,92
-21.99794,-47.92804,846,2.36,2022-10-17T19:13:58.000Z,gps,-21.99800,-47.92807,842,3.00,12.30,206.0,gps [GPS],00:00:01,11.3,0.0,,,,false,21 / 22,530,3396.8,-,1.2,1.0,0.4,-,-,Car,16:13:58 BRT,16:13:58.000,44.28,27.51,92
-21.99807,-47.92810,845,1.77,2022-10-17T19:13:59.000Z,gps,-21.99811,-47.92812,841,2.00,13.21,204.7,gps [GPS],00:00:01,15.9,0.0,,,,false,21 / 22,531,3412.7,-,1.0,1.0,0.4,-,-,Car,16:13:59 BRT,16:13:59.000,47.56,29.55,92
-21.99818,-47.92816,845,1.73,2022-10-17T19:14:00.000Z,gps,-21.99822,-47.92817,841,2.00,13.86,203.8,gps [GPS],00:00:01,13.6,0.0,,,,false,20 / 22,532,3426.3,-,1.0,1.0,0.4,-,-,Car,16:14:00 BRT,16:14:00.000,49.90,31.00,92
-21.99830,-47.92821,844,1.73,2022-10-17T19:14:01.000Z,gps,-21.99834,-47.92823,840,2.00,14.28,204.2,gps [GPS],00:00:01,14.2,0.0,,,,false,21 / 22,533,3440.5,-,1.2,1.0,0.4,-,-,Car,16:14:01 BRT,16:14:01.000,51.41,31.94,92
-21.99842,-47.92827,843,1.73,2022-10-17T19:14:02.000Z,gps,-21.99846,-47.92829,839,2.00,15.17,204.6,gps [GPS],00:00:01,14.7,0.0,,,,false,20 / 21,534,3455.2,-,1.0,1.0,0.4,-,-,Car,16:14:02 BRT,16:14:02.000,54.61,33.93,92
-21.99855,-47.92833,841,1.73,2022-10-17T19:14:03.000Z,gps,-21.99859,-47.92835,837,2.00,15.75,204.5,gps [GPS],00:00:01,15.2,0.0,,,,false,21 / 22,535,3470.5,-,1.2,1.0,0.4,-,-,Car,16:14:03 BRT,16:14:03.000,56.70,35.23,92
-21.99868,-47.92839,840,1.73,2022-10-17T19:14:04.000Z,gps,-21.99872,-47.92841,836,2.00,15.98,205.0,gps [GPS],00:00:01,15.8,0.0,,,,false,21 / 22,536,3486.2,-,1.0,1.0,0.4,-,-,Car,16:14:04 BRT,16:14:04.000,57.53,35.75,92
-21.99881,-47.92846,839,1.73,2022-10-17T19:14:05.000Z,gps,-21.99885,-47.92848,835,2.00,16.20,204.9,gps [GPS],00:00:01,16.3,0.0,,,,false,19 / 22,537,3502.5,-,1.0,1.0,0.4,-,-,Car,16:14:05 BRT,16:14:05.000,58.32,36.24,92
-21.99894,-47.92852,837,1.73,2022-10-17T19:14:06.000Z,gps,-21.99899,-47.92854,833,2.00,16.37,204.9,gps [GPS],00:00:01,16.2,0.0,,,,false,19 / 22,539,3518.7,-,1.2,1.0,0.4,-,-,Car,16:14:06 BRT,16:14:06.000,58.93,36.62,92
-21.99908,-47.92859,837,1.73,2022-10-17T19:14:07.000Z,gps,-21.99912,-47.92861,833,2.00,16.40,204.4,gps [GPS],00:00:01,16.2,0.0,,,,false,20 / 21,539,3535.0,-,1.2,1.0,0.4,-,-,Car,16:14:07 BRT,16:14:07.000,59.04,36.69,92
-21.99921,-47.92865,836,1.73,2022-10-17T19:14:08.000Z,gps,-21.99926,-47.92867,832,2.00,16.41,204.8,gps [GPS],00:00:01,16.4,0.0,,,,false,20 / 22,540,3551.4,-,1.2,1.0,0.4,-,-,Car,16:14:08 BRT,16:14:08.000,59.08,36.71,92
-21.99934,-47.92872,836,1.73,2022-10-17T19:14:09.000Z,gps,-21.99939,-47.92874,832,2.00,15.98,204.7,gps [GPS],00:00:01,16.2,0.0,,,,false,20 / 22,541,3567.6,-,1.2,1.0,0.4,-,-,Car,16:14:09 BRT,16:14:09.000,57.53,35.75,92
-21.99947,-47.92878,836,1.73,2022-10-17T19:14:10.000Z,gps,-21.99952,-47.92880,832,2.00,15.47,204.2,gps [GPS],00:00:01,15.8,0.0,,,,false,20 / 22,542,3583.4,-,1.2,1.0,0.4,-,-,Car,16:14:10 BRT,16:14:10.000,55.69,34.61,92
-21.99960,-47.92884,837,1.73,2022-10-17T19:14:11.000Z,gps,-21.99964,-47.92886,833,2.00,15.02,204.4,gps [GPS],00:00:01,15.2,0.0,,,,false,19 / 22,543,3598.6,-,1.2,1.0,0.4,-,-,Car,16:14:11 BRT,16:14:11.000,54.07,33.60,92
-21.99972,-47.92891,837,1.73,2022-10-17T19:14:12.000Z,gps,-21.99976,-47.92893,833,2.00,15.01,204.4,gps [GPS],00:00:01,15.1,0.0,,,,false,19 / 22,544,3613.7,-,1.2,1.0,0.4,-,-,Car,16:14:12 BRT,16:14:12.000,54.04,33.58,92
-21.99984,-47.92896,838,1.73,2022-10-17T19:14:13.000Z,gps,-21.99988,-47.92898,834,2.00,14.45,204.7,gps [GPS],00:00:01,14.7,0.0,,,,false,18 / 22,545,3628.4,-,1.2,1.2,0.4,-,-,Car,16:14:13 BRT,16:14:13.000,52.02,32.32,92
-21.99996,-47.92902,839,1.73,2022-10-17T19:14:14.000Z,gps,-21.99999,-47.92904,835,2.00,13.57,204.7,gps [GPS],00:00:01,14.1,0.0,,,,false,19 / 22,546,3642.5,-,1.2,1.2,0.4,-,-,Car,16:14:14 BRT,16:14:14.000,48.85,30.36,92
-22.00006,-47.92907,839,1.73,2022-10-17T19:14:15.000Z,gps,-22.00010,-47.92909,835,2.00,12.61,204.1,gps [GPS],00:00:01,13.3,0.0,,,,false,19 / 22,547,3655.9,-,1.2,1.0,0.4,-,-,Car,16:14:15 BRT,16:14:15.000,45.40,28.21,92
-22.00017,-47.92912,840,1.73,2022-10-17T19:14:16.000Z,gps,-22.00020,-47.92914,836,2.00,11.78,204.6,gps [GPS],00:00:01,12.6,0.0,,,,false,17 / 20,548,3668.4,-,1.2,1.0,0.4,-,-,Car,16:14:16 BRT,16:14:16.000,42.41,26.35,92
-22.00026,-47.92917,840,1.73,2022-10-17T19:14:17.000Z,gps,-22.00030,-47.92919,836,2.00,10.96,204.9,gps [GPS],00:00:01,11.7,0.0,,,,false,16 / 20,549,3680.1,-,1.4,1.2,0.6,-,-,Car,16:14:17 BRT,16:14:17.000,39.46,24.52,92
-22.00033,-47.92920,840,2.27,2022-10-17T19:14:18.000Z,gps,-22.00038,-47.92923,836,3.00,9.84,204.0,gps [GPS],00:00:01,8.2,0.0,,,,false,18 / 22,550,3688.3,-,1.4,1.2,0.6,-,-,Car,16:14:18 BRT,16:14:18.000,35.42,22.01,92
-22.00041,-47.92924,841,2.35,2022-10-17T19:14:19.000Z,gps,-22.00045,-47.92926,837,3.00,8.36,203.9,gps [GPS],00:00:01,9.2,0.0,,,,false,18 / 22,551,3697.5,-,1.4,1.2,0.6,-,-,Car,16:14:19 BRT,16:14:19.000,30.10,18.70,92
-22.00047,-47.92927,841,2.36,2022-10-17T19:14:20.000Z,gps,-22.00052,-47.92929,837,3.00,7.45,204.6,gps [GPS],00:00:01,8.4,0.0,,,,false,19 / 22,552,3705.9,-,1.4,1.2,0.6,-,-,Car,16:14:20 BRT,16:14:20.000,26.82,16.67,92
-22.00053,-47.92931,842,2.36,2022-10-17T19:14:21.000Z,gps,-22.00057,-47.92933,838,3.00,7.12,218.1,gps [GPS],00:00:01,7.5,0.0,,,,false,20 / 22,553,3713.3,-,1.2,1.0,0.4,-,-,Car,16:14:21 BRT,16:14:21.000,25.63,15.93,92
-22.00057,-47.92934,842,2.76,2022-10-17T19:14:22.000Z,gps,-22.00061,-47.92938,838,4.00,6.83,236.1,gps [GPS],00:00:01,5.4,0.0,,,,false,20 / 22,554,3718.7,-,1.2,1.0,0.4,-,-,Car,16:14:22 BRT,16:14:22.000,24.59,15.28,92
-22.00060,-47.92939,841,2.86,2022-10-17T19:14:23.000Z,gps,-22.00063,-47.92944,837,4.00,6.95,254.9,gps [GPS],00:00:01,6.5,0.0,,,,false,19 / 21,555,3725.2,-,1.2,1.0,0.4,-,-,Car,16:14:23 BRT,16:14:23.000,25.02,15.55,92
-22.00062,-47.92945,841,2.88,2022-10-17T19:14:24.000Z,gps,-22.00064,-47.92950,837,4.00,7.03,277.5,gps [GPS],00:00:01,6.2,0.0,,,,false,20 / 22,556,3731.4,-,1.2,1.0,0.4,-,-,Car,16:14:24 BRT,16:14:24.000,25.31,15.73,92
-22.00061,-47.92951,841,2.88,2022-10-17T19:14:25.000Z,gps,-22.00061,-47.92957,837,4.00,7.46,299.4,gps [GPS],00:00:01,6.1,0.0,,,,false,20 / 22,558,3737.5,-,1.2,1.0,0.4,-,-,Car,16:14:25 BRT,16:14:25.000,26.86,16.69,92
-22.00058,-47.92959,841,2.43,2022-10-17T19:14:26.000Z,gps,-22.00057,-47.92963,837,3.00,7.71,311.0,gps [GPS],00:00:01,8.4,0.0,,,,false,20 / 22,558,3745.9,-,1.2,1.0,0.4,-,-,Car,16:14:26 BRT,16:14:26.000,27.76,17.25,92
-22.00055,-47.92965,840,2.37,2022-10-17T19:14:27.000Z,gps,-22.00053,-47.92969,836,3.00,7.99,310.6,gps [GPS],00:00:01,7.6,0.0,,,,false,20 / 22,559,3753.4,-,1.2,1.0,0.4,-,-,Car,16:14:27 BRT,16:14:27.000,28.76,17.87,92
-22.00051,-47.92971,840,2.36,2022-10-17T19:14:28.000Z,gps,-22.00048,-47.92974,836,3.00,8.37,310.9,gps [GPS],00:00:01,7.7,0.0,,,,false,20 / 22,561,3761.1,-,1.2,1.0,0.4,-,-,Car,16:14:28 BRT,16:14:28.000,30.13,18.72,92
-22.00046,-47.92976,840,2.36,2022-10-17T19:14:29.000Z,gps,-22.00042,-47.92980,836,3.00,8.96,321.9,gps [GPS],00:00:01,8.2,0.0,,,,false,20 / 21,561,3769.4,-,1.2,1.0,0.4,-,-,Car,16:14:29 BRT,16:14:29.000,32.26,20.04,92
-22.00041,-47.92981,841,2.76,2022-10-17T19:14:30.000Z,gps,-22.00035,-47.92985,837,4.00,9.55,328.8,gps [GPS],00:00:01,6.8,0.0,,,,false,19 / 21,563,3776.2,-,1.2,1.0,0.4,-,-,Car,16:14:30 BRT,16:14:30.000,34.38,21.36,92
-22.00034,-47.92985,841,2.86,2022-10-17T19:14:31.000Z,gps,-22.00027,-47.92989,837,4.00,10.67,340.6,gps [GPS],00:00:01,9.1,0.0,,,,false,19 / 21,563,3785.3,-,1.4,1.2,0.4,-,-,Car,16:14:31 BRT,16:14:31.000,38.41,23.87,92
-22.00025,-47.92988,841,2.88,2022-10-17T19:14:32.000Z,gps,-22.00017,-47.92992,837,4.00,11.57,344.7,gps [GPS],00:00:01,10.3,0.0,,,,false,19 / 22,564,3795.5,-,1.4,1.2,0.4,-,-,Car,16:14:32 BRT,16:14:32.000,41.65,25.88,92
-22.00015,-47.92992,842,2.88,2022-10-17T19:14:33.000Z,gps,-22.00006,-47.92994,838,4.00,12.37,350.9,gps [GPS],00:00:01,11.3,0.0,,,,false,18 / 21,565,3806.8,-,1.4,1.2,0.4,-,-,Car,16:14:33 BRT,16:14:33.000,44.53,27.67,92
-22.00005,-47.92994,843,2.88,2022-10-17T19:14:34.000Z,gps,-21.99995,-47.92996,839,4.00,12.88,351.9,gps [GPS],00:00:01,12.0,0.0,,,,false,19 / 22,566,3818.8,-,1.4,1.2,0.6,-,-,Car,16:14:34 BRT,16:14:34.000,46.37,28.81,92
-21.99991,-47.92997,843,2.43,2022-10-17T19:14:35.000Z,gps,-21.99984,-47.92998,839,3.00,12.64,353.9,gps [GPS],00:00:01,15.6,0.0,,,,false,18 / 20,567,3834.4,-,1.4,1.2,0.4,-,-,Car,16:14:35 BRT,16:14:35.000,45.50,28.27,92
-21.99982,-47.92998,844,2.78,2022-10-17T19:14:36.000Z,gps,-21.99973,-47.93000,840,4.00,12.38,349.6,gps [GPS],00:00:01,9.9,0.0,,,,false,17 / 19,568,3844.3,-,1.2,1.0,0.4,-,-,Car,16:14:36 BRT,16:14:36.000,44.57,27.69,92
-21.99972,-47.93000,845,2.86,2022-10-17T19:14:37.000Z,gps,-21.99962,-47.93001,841,4.00,12.15,349.5,gps [GPS],00:00:01,11.5,0.0,,,,false,20 / 22,569,3855.9,-,1.2,1.0,0.4,-,-,Car,16:14:37 BRT,16:14:37.001,43.74,27.18,92
-21.99962,-47.93001,845,2.88,2022-10-17T19:14:38.000Z,gps,-21.99952,-47.93003,841,4.00,11.23,350.2,gps [GPS],00:00:01,11.6,0.0,,,,false,18 / 19,570,3867.4,-,1.2,1.0,0.4,-,-,Car,16:14:38 BRT,16:14:38.000,40.43,25.12,92
-21.99952,-47.93003,846,2.88,2022-10-17T19:14:39.000Z,gps,-21.99943,-47.93005,842,4.00,10.32,344.4,gps [GPS],00:00:01,11.1,0.0,,,,false,20 / 21,571,3878.5,-,1.2,1.0,0.4,-,-,Car,16:14:39 BRT,16:14:39.000,37.15,23.09,92
-21.99940,-47.93007,846,2.43,2022-10-17T19:14:40.000Z,gps,-21.99934,-47.93008,842,3.00,10.01,342.8,gps [GPS],00:00:01,13.4,0.0,,,,false,20 / 21,572,3891.9,-,1.2,1.0,0.4,-,-,Car,16:14:40 BRT,16:14:40.000,36.04,22.39,92
-21.99931,-47.93011,845,2.37,2022-10-17T19:14:41.000Z,gps,-21.99926,-47.93013,841,3.00,10.00,324.6,gps [GPS],00:00:01,10.6,0.0,,,,false,20 / 21,573,3902.5,-,1.2,1.0,0.4,-,-,Car,16:14:41 BRT,16:14:41.000,36.00,22.37,92
-21.99924,-47.93016,844,2.36,2022-10-17T19:14:42.000Z,gps,-21.99919,-47.93019,840,3.00,9.84,314.9,gps [GPS],00:00:01,10.0,0.0,,,,false,20 / 21,574,3912.4,-,1.2,1.0,0.4,-,-,Car,16:14:42 BRT,16:14:42.000,35.42,22.01,92
