1666031871488	-22.011383953504264	-47.8925075288862	0.20999999344348907
1666031872502	-22.011480890214443	-47.892488250508904	0.29999998211860657
1666031873437	-22.011488350108266	-47.89247182197869	0.8199999928474426
1666031874426	-22.01151684857905	-47.89249629713595	1.3899999856948853
1666031875466	-22.011489691212773	-47.89254675619304	0.7199999690055847
1666031875775	-22.01138512697071	-47.89254072122276	0.6499999761581421
1666031877451	-22.01139392796904	-47.89254667237401	0.0
1666031878474	-22.011394263245165	-47.89254667237401	0.0
1666031879467	-22.011394347064197	-47.892546923831105	0.0
1666031880482	-22.011394347064197	-47.892546923831105	0.0
1666031881427	-22.011394347064197	-47.892546923831105	0.0
1666031882416	-22.011394347064197	-47.892546923831105	0.0
1666031883430	-22.011394347064197	-47.892546923831105	0.0
1666031884432	-22.011394347064197	-47.892546923831105	0.0
1666031885459	-22.011394347064197	-47.892546923831105	0.0
1666031886478	-22.011394347064197	-47.892546923831105	0.0
1666031887487	-22.011394347064197	-47.892546923831105	0.0
1666031888499	-22.011399124749005	-47.89255438372493	0.4399999976158142
1666031889433	-22.011408009566367	-47.89256075397134	0.8899999856948853
1666031890474	-22.011416517198086	-47.89256921969354	1.3199999332427979
1666031891483	-22.011424312368035	-47.892582630738616	2.2899999618530273
1666031892463	-22.011426659300923	-47.89260442368686	2.25
1666031893490	-22.011426449753344	-47.89263987913728	4.549999713897705
1666031894487	-22.0114287128672	-47.89268983528018	5.440000057220459
1666031895494	-22.011433825828135	-47.892735516652465	5.46999979019165
1666031896404	-22.011437346227467	-47.89279377087951	5.549999713897705
1666031897477	-22.01144610531628	-47.89285412058234	6.699999809265137
1666031898476	-22.011448703706264	-47.892932994291186	9.0
1666031899452	-22.011451511643827	-47.89303273893893	10.029999732971191
1666031900459	-22.011454361490905	-47.89313265122473	10.210000038146973
1666031901455	-22.011450505815446	-47.893226109445095	10.429999351501465
1666031902454	-22.01144866179675	-47.89332954213023	11.050000190734863
1666031903464	-22.01144954189658	-47.89343984797597	11.219999313354492
1666031904514	-22.0114477397874	-47.89354738779366	11.149999618530273
1666031905474	-22.011445476673543	-47.893653670325875	10.779999732971191
1666031906450	-22.011443716473877	-47.89375836029649	10.869999885559082
1666031907455	-22.011441327631474	-47.893860870972276	10.899999618530273
1666031908458	-22.01144074089825	-47.89396941661835	11.059999465942383
1666031909474	-22.011443632654846	-47.89407947100699	11.109999656677246
1666031910510	-22.011447153054178	-47.89419044740498	11.139999389648438
1666031911515	-22.011448871344328	-47.89429840631783	11.210000038146973
1666031912515	-22.011450924910605	-47.89440820924938	11.279999732971191
1666031913463	-22.011452224105597	-47.89451868273318	11.300000190734863
1666031914442	-22.01144945807755	-47.8946210257709	10.139999389648438
1666031915440	-22.011451553553343	-47.89469562470913	6.309999942779541
1666031916458	-22.011453146114945	-47.89474507793784	3.1599998474121094
1666031917441	-22.011452266015112	-47.89476150646806	0.5099999904632568
1666031918499	-22.011455912142992	-47.8947610873729	0.38999998569488525
1666031919510	-22.011455995962024	-47.89476100355387	0.019999999552965164
1666031920420	-22.01145603787154	-47.8947610873729	0.0
1666031921446	-22.011456079781055	-47.89476100355387	0.0
1666031922420	-22.011456079781055	-47.89476100355387	0.0
1666031923418	-22.011456079781055	-47.89476100355387	0.0
1666031924455	-22.011456079781055	-47.89476100355387	0.0
1666031925468	-22.011456079781055	-47.89476100355387	0.0
1666031926454	-22.011456079781055	-47.89476100355387	0.0
1666031927442	-22.011456079781055	-47.89476100355387	0.0
1666031928454	-22.011456079781055	-47.89476100355387	0.0
1666031929456	-22.011456079781055	-47.89476100355387	0.0
1666031930465	-22.011456079781055	-47.89476100355387	0.0
1666031931467	-22.011456079781055	-47.89476100355387	0.0
1666031932498	-22.011456079781055	-47.89476100355387	0.0
1666031933448	-22.011456079781055	-47.89476100355387	0.0
1666031934459	-22.011456079781055	-47.89476100355387	0.0
1666031935466	-22.011456079781055	-47.89476100355387	0.0
1666031936454	-22.011456079781055	-47.89476100355387	0.0
1666031937465	-22.011456079781055	-47.89476100355387	0.0
1666031938508	-22.011456079781055	-47.89476100355387	0.0
1666031939513	-22.011456079781055	-47.89476100355387	0.0
1666031940457	-22.011456079781055	-47.89476100355387	0.0
1666031941453	-22.011456079781055	-47.89476100355387	0.0
1666031942445	-22.011456079781055	-47.89476100355387	0.0
1666031943453	-22.011456079781055	-47.89476100355387	0.0
1666031944486	-22.011456079781055	-47.89476100355387	0.0
1666031945503	-22.011456079781055	-47.89476100355387	0.0
1666031946455	-22.011456079781055	-47.89476100355387	0.0
1666031947468	-22.011456079781055	-47.89476100355387	0.0
1666031948441	-22.011456079781055	-47.89476100355387	0.0
1666031949483	-22.011456079781055	-47.89476100355387	0.0
1666031950472	-22.011456079781055	-47.89476100355387	0.0
1666031951493	-22.01145834289491	-47.894767792895436	1.0199999809265137
1666031952530	-22.01146391686052	-47.89478070102632	1.309999942779541
1666031953452	-22.011468149721622	-47.89480526000261	2.929999828338623
1666031954509	-22.01145897153765	-47.89485555142164	5.900000095367432
1666031955454	-22.011446985416114	-47.894929898902774	7.259999752044678
1666031956445	-22.01144560240209	-47.89501271210611	8.399999618530273
1666031957417	-22.01144367456436	-47.895099045708776	9.079999923706055
1666031958410	-22.011442543007433	-47.895194264128804	9.729999542236328
1666031959415	-22.01144308783114	-47.89529241621494	9.789999961853027
1666031960414	-22.011446398682892	-47.89539283141494	10.09000015258789
1666031961430	-22.01144551858306	-47.89549559354782	10.239999771118164
1666031962420	-22.011445644311607	-47.89559978060424	10.519999504089355
1666031963420	-22.01144551858306	-47.89570807479322	11.170000076293945
1666031964449	-22.011446482501924	-47.89581812918186	11.279999732971191
1666031965403	-22.011447488330305	-47.89592835120857	11.219999313354492
1666031966416	-22.011444638483226	-47.89603848941624	11.420000076293945
1666031967404	-22.01144329737872	-47.89615223184228	11.389999389648438
1666031968416	-22.01144216582179	-47.89626228623092	11.079999923706055
1666031969401	-22.011441914364696	-47.89636781439185	10.6899995803833
1666031970411	-22.011442249640822	-47.89646839722991	9.739999771118164
1666031971443	-22.011444931849837	-47.89656009525061	8.889999389648438
1666031972405	-22.01144530903548	-47.89664056152105	7.569999694824219
1666031973431	-22.01144652441144	-47.89670401252806	6.37999963760376
1666031974419	-22.011431688442826	-47.8967538010329	5.21999979019165
1666031975404	-22.011400256305933	-47.89679084904492	5.559999942779541
1666031976434	-22.01134506147355	-47.89681683294475	6.62999963760376
1666031977410	-22.011280520819128	-47.89682102389634	7.899999618530273
1666031978418	-22.011206676252186	-47.89682060480118	8.929999351501465
1666031979433	-22.01112377922982	-47.896825885400176	9.9399995803833
1666031980431	-22.0110306981951	-47.89683242328465	10.219999313354492
1666031981452	-22.010928983800113	-47.89683812297881	11.569999694824219
1666031982462	-22.010820186696947	-47.89684315212071	11.949999809265137
1666031983438	-22.01071390416473	-47.89684566669166	11.679999351501465
1666031984400	-22.01061235740781	-47.896846421062946	10.960000038146973
1666031985410	-22.01051600743085	-47.896847845986485	10.309999465942383
1666031986433	-22.010427871719003	-47.89684809744358	9.210000038146973
1666031987433	-22.010355074889958	-47.89685346186161	7.489999771118164
1666031988490	-22.010294306091964	-47.89686821401119	7.089999675750732
1666031989484	-22.010230687446892	-47.8968851454556	7.239999771118164
1666031990524	-22.010166230611503	-47.89690853096545	7.480000019073486
1666031991450	-22.01010483317077	-47.89694247767329	7.889999866485596
1666031992431	-22.010035975836217	-47.89699796587229	8.619999885559082
1666031993426	-22.009968124330044	-47.897072061896324	10.739999771118164
1666031994431	-22.00989096891135	-47.89714205078781	10.9399995803833
1666031995487	-22.009809496812522	-47.89720726199448	10.809999465942383
1666031996456	-22.00973485596478	-47.89726769551635	9.510000228881836
1666031997490	-22.00966323260218	-47.89732695557177	9.769999504089355
1666031998451	-22.00959169305861	-47.89739049039781	10.119999885559082
1666031999444	-22.00952694285661	-47.897449834272265	8.809999465942383
1666032000420	-22.00947434641421	-47.89749543182552	6.599999904632568
1666032001472	-22.009428832679987	-47.8975326474756	6.37999963760376
1666032002481	-22.00938264839351	-47.8975725453347	6.929999828338623
1666032003498	-22.009328082203865	-47.897614035755396	8.220000267028809
1666032004503	-22.009261697530746	-47.897670194506645	9.559999465942383
1666032005455	-22.0091846678406	-47.89773314259946	10.729999542236328
1666032006422	-22.00910424347967	-47.8977987729013	10.920000076293945
1666032007487	-22.009013760834932	-47.89786381646991	11.779999732971191
1666032008490	-22.008918249048293	-47.89792735129595	11.869999885559082
1666032009487	-22.008834346197546	-47.898003458976746	12.59000015258789
1666032010494	-22.008752287365496	-47.89809130132198	12.949999809265137
1666032011520	-22.00867324601859	-47.89818065240979	12.559999465942383
1666032012475	-22.008592360652983	-47.89825919084251	11.09000015258789
1666032013460	-22.00851742643863	-47.89832649752498	10.420000076293945
1666032014481	-22.00845267623663	-47.898386009037495	8.710000038146973
1666032015505	-22.008398110046983	-47.898442754521966	8.569999694824219
1666032016517	-22.008338975720108	-47.89850302040577	9.519999504089355
1666032017520	-22.00826244894415	-47.898574182763696	12.15999984741211
1666032018416	-22.008166392333806	-47.89864961989224	14.029999732971191
1666032019441	-22.0080596068874	-47.89872195571661	14.50999927520752
1666032020436	-22.007952737621963	-47.8987951297313	14.40999984741211
1666032021455	-22.007847209461033	-47.898876266554	14.1899995803833
1666032022460	-22.0077453693375	-47.89895463734865	13.549999237060547
1666032023424	-22.00765371322632	-47.899030996486545	13.15999984741211
1666032024385	-22.007561679929495	-47.89910500869155	12.389999389648438
1666032025447	-22.007474759593606	-47.8991611674428	10.9399995803833
1666032026446	-22.0073827682063	-47.89918530732393	10.229999542236328
1666032027448	-22.00728226918727	-47.899182541295886	11.0
1666032028470	-22.007172130979598	-47.89917256683111	13.229999542236328
1666032029487	-22.00704795308411	-47.89915530011058	13.619999885559082
1666032030509	-22.00692859478295	-47.89913778193295	13.039999961853027
1666032031525	-22.0068206358701	-47.899121437221766	11.899999618530273
1666032032518	-22.006719927303493	-47.89911196567118	10.989999771118164
1666032033483	-22.006628774106503	-47.899120934307575	10.699999809265137
1666032034449	-22.006532759405673	-47.89916351437569	11.119999885559082
1666032035455	-22.00644789263606	-47.89922730065882	11.679999351501465
1666032036432	-22.006356068886817	-47.89931111969054	13.529999732971191
1666032037465	-22.006257330067456	-47.89940977469087	15.339999198913574
1666032038471	-22.006155364215374	-47.89951052516699	15.09999942779541
1666032039458	-22.00605302117765	-47.89960800670087	15.109999656677246
